IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,65435,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:13:57.922+08:00,2026-02-02T21:13:58.022+08:00
6,10.215.173.1,42308,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6510,9,10,2026-02-02T21:13:58.032+08:00,2026-02-02T21:13:58.960+08:00
17,10.215.173.1,46505,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T21:14:00.901+08:00,2026-02-02T21:14:00.905+08:00
6,10.215.173.1,42324,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6473,8,9,2026-02-02T21:14:00.911+08:00,2026-02-02T21:14:01.011+08:00
17,10.215.173.1,16750,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:14:59.566+08:00,2026-02-02T21:14:59.582+08:00
17,10.215.173.1,49587,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:14:59.568+08:00,2026-02-02T21:14:59.585+08:00
6,10.215.173.1,41660,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:14:59.591+08:00,2026-02-02T21:14:59.758+08:00
17,10.215.173.1,63197,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:15:02.489+08:00,2026-02-02T21:15:02.506+08:00
17,10.215.173.1,59401,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:15:02.492+08:00,2026-02-02T21:15:02.496+08:00
6,10.215.173.1,41666,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1273,6553,10,11,2026-02-02T21:15:02.512+08:00,2026-02-02T21:15:02.631+08:00
17,10.215.173.1,59824,8.222.228.240,4080,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,1371190,3311081,17446,14945,2026-02-02T21:15:19.404+08:00,2026-02-02T21:21:28.224+08:00
17,10.215.173.1,34877,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:15:19.408+08:00,2026-02-02T21:15:19.423+08:00
6,10.215.173.1,40052,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:15:19.428+08:00,2026-02-02T21:15:19.459+08:00
6,10.215.173.1,40060,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1185,4947,7,8,2026-02-02T21:15:19.447+08:00,2026-02-02T21:16:23.389+08:00
6,10.215.173.1,40068,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:15:19.556+08:00,2026-02-02T21:15:19.588+08:00
6,10.215.173.1,40072,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1184,3840,7,8,2026-02-02T21:15:19.579+08:00,2026-02-02T21:16:23.389+08:00
17,10.215.173.1,61993,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,146,134,2,1,2026-02-02T21:15:20.420+08:00,2026-02-02T21:15:25.443+08:00
6,10.215.173.1,51158,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,2545,1648,28,28,2026-02-02T21:15:20.773+08:00,2026-02-02T21:21:05.815+08:00
6,10.215.173.1,35618,34.159.18.115,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,2545,1648,28,28,2026-02-02T21:15:20.991+08:00,2026-02-02T21:21:05.812+08:00
17,10.215.173.1,53110,35.198.145.38,5504,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,5009,4999,98,97,2026-02-02T21:15:21.416+08:00,2026-02-02T21:21:05.829+08:00
17,10.215.173.1,57290,34.159.18.115,5503,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,5009,5039,98,98,2026-02-02T21:15:21.664+08:00,2026-02-02T21:21:05.814+08:00
6,10.215.173.1,47176,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:15:25.450+08:00,2026-02-02T21:15:25.594+08:00
6,10.215.173.1,47180,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:15:25.535+08:00,2026-02-02T21:15:25.689+08:00
6,10.215.173.1,47190,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:15:25.617+08:00,2026-02-02T21:15:25.760+08:00
6,10.215.173.1,47204,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:15:25.696+08:00,2026-02-02T21:15:25.843+08:00
6,10.215.173.1,47212,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:15:25.779+08:00,2026-02-02T21:15:25.918+08:00
6,10.215.173.1,47218,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:15:25.856+08:00,2026-02-02T21:15:26.000+08:00
6,10.215.173.1,47230,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:15:25.934+08:00,2026-02-02T21:15:26.081+08:00
6,10.215.173.1,47246,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:15:26.018+08:00,2026-02-02T21:15:26.161+08:00
17,10.215.173.1,9742,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,firebaselogging.googleapis.com,76,140,1,1,2026-02-02T21:16:32.851+08:00,2026-02-02T21:16:32.867+08:00
6,10.215.173.1,45578,216.239.34.223,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,firebaselogging.googleapis.com,1908,1881,7,8,2026-02-02T21:16:32.876+08:00,2026-02-02T21:17:33.408+08:00
17,10.215.173.1,60125,8.219.58.92,4120,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,35994,680427,315,800,2026-02-02T21:21:02.647+08:00,2026-02-02T21:23:14.437+08:00
17,10.215.173.1,60789,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:21:02.653+08:00,2026-02-02T21:21:02.669+08:00
6,10.215.173.1,32862,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:21:02.674+08:00,2026-02-02T21:21:02.705+08:00
6,10.215.173.1,32878,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1265,5025,9,10,2026-02-02T21:21:02.696+08:00,2026-02-02T21:22:04.692+08:00
6,10.215.173.1,32892,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:21:02.994+08:00,2026-02-02T21:21:03.028+08:00
6,10.215.173.1,32900,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1184,3838,7,8,2026-02-02T21:21:03.012+08:00,2026-02-02T21:22:04.692+08:00
17,10.215.173.1,43523,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:21:05.609+08:00,2026-02-02T21:21:05.626+08:00
6,10.215.173.1,58582,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:21:05.629+08:00,2026-02-02T21:21:05.773+08:00
6,10.215.173.1,58598,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:21:05.709+08:00,2026-02-02T21:21:05.854+08:00
6,10.215.173.1,58600,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:21:05.786+08:00,2026-02-02T21:21:05.929+08:00
6,10.215.173.1,58616,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:21:05.862+08:00,2026-02-02T21:21:06.005+08:00
6,10.215.173.1,58618,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:21:06.518+08:00,2026-02-02T21:21:06.659+08:00
6,10.215.173.1,46696,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,1785,888,12,12,2026-02-02T21:21:06.525+08:00,2026-02-02T21:22:45.792+08:00
6,10.215.173.1,37982,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:21:06.964+08:00,2026-02-02T21:21:07.107+08:00
17,10.215.173.1,35122,35.198.145.38,5503,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,1900,1979,37,38,2026-02-02T21:21:07.163+08:00,2026-02-02T21:22:45.801+08:00
6,10.215.173.1,37996,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:21:07.813+08:00,2026-02-02T21:21:07.957+08:00
17,10.215.173.1,27737,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:21:12.967+08:00,2026-02-02T21:21:12.984+08:00
17,10.215.173.1,41026,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:21:12.970+08:00,2026-02-02T21:21:12.986+08:00
6,10.215.173.1,54386,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6472,9,9,2026-02-02T21:21:12.999+08:00,2026-02-02T21:21:13.344+08:00
17,10.215.173.1,11216,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:21:15.935+08:00,2026-02-02T21:21:15.951+08:00
17,10.215.173.1,12616,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:21:15.937+08:00,2026-02-02T21:21:15.941+08:00
6,10.215.173.1,54394,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6432,8,8,2026-02-02T21:21:15.967+08:00,2026-02-02T21:21:16.114+08:00
17,10.215.173.1,39537,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:21:17.361+08:00,2026-02-02T21:21:17.376+08:00
6,10.215.173.1,52732,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6511,9,10,2026-02-02T21:21:17.385+08:00,2026-02-02T21:21:17.484+08:00
17,10.215.173.1,31940,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T21:21:20.326+08:00,2026-02-02T21:21:20.331+08:00
6,10.215.173.1,52738,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6512,9,10,2026-02-02T21:21:20.339+08:00,2026-02-02T21:21:20.464+08:00
17,10.215.173.1,43781,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:21:31.780+08:00,2026-02-02T21:21:31.797+08:00
6,10.215.173.1,46376,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6472,9,9,2026-02-02T21:21:31.841+08:00,2026-02-02T21:21:31.976+08:00
17,10.215.173.1,23779,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:21:34.740+08:00,2026-02-02T21:21:34.744+08:00
6,10.215.173.1,46386,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6511,9,10,2026-02-02T21:21:34.754+08:00,2026-02-02T21:21:34.840+08:00
17,10.215.173.1,50852,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:21:46.217+08:00,2026-02-02T21:21:46.235+08:00
17,10.215.173.1,17714,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:21:46.221+08:00,2026-02-02T21:21:46.237+08:00
6,10.215.173.1,45680,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6472,8,9,2026-02-02T21:21:46.245+08:00,2026-02-02T21:21:46.330+08:00
17,10.215.173.1,6789,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T21:21:48.876+08:00,2026-02-02T21:21:48.882+08:00
6,10.215.173.1,49968,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:21:48.950+08:00,2026-02-02T21:21:49.029+08:00
6,10.215.173.1,49974,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6551,9,11,2026-02-02T21:21:52.021+08:00,2026-02-02T21:21:53.003+08:00
17,10.215.173.1,17665,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:22:19.901+08:00,2026-02-02T21:22:19.918+08:00
6,10.215.173.1,57900,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,10807,6155,20,21,2026-02-02T21:22:19.924+08:00,2026-02-02T21:27:19.924+08:00
17,10.215.173.1,12396,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:22:27.452+08:00,2026-02-02T21:22:27.468+08:00
17,10.215.173.1,11032,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:22:27.455+08:00,2026-02-02T21:22:27.470+08:00
6,10.215.173.1,48286,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6431,8,8,2026-02-02T21:22:27.507+08:00,2026-02-02T21:22:27.653+08:00
17,10.215.173.1,55501,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T21:22:30.439+08:00,2026-02-02T21:22:30.444+08:00
6,10.215.173.1,48298,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6472,8,9,2026-02-02T21:22:30.460+08:00,2026-02-02T21:22:30.570+08:00
17,10.215.173.1,46721,8.222.228.240,4130,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,1230590,3005641,15955,13799,2026-02-02T21:22:44.460+08:00,2026-02-02T21:28:17.757+08:00
17,10.215.173.1,11447,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:22:44.465+08:00,2026-02-02T21:22:44.481+08:00
6,10.215.173.1,57886,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:22:44.489+08:00,2026-02-02T21:22:44.520+08:00
6,10.215.173.1,57890,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1225,4946,8,8,2026-02-02T21:22:44.510+08:00,2026-02-02T21:23:45.630+08:00
6,10.215.173.1,57904,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:22:44.642+08:00,2026-02-02T21:22:44.676+08:00
6,10.215.173.1,57920,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1224,3880,8,9,2026-02-02T21:22:44.667+08:00,2026-02-02T21:23:45.631+08:00
17,10.215.173.1,63304,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:22:45.587+08:00,2026-02-02T21:22:45.603+08:00
6,10.215.173.1,46588,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:22:45.608+08:00,2026-02-02T21:22:45.748+08:00
6,10.215.173.1,46590,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:22:45.685+08:00,2026-02-02T21:22:45.832+08:00
6,10.215.173.1,46598,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:22:45.913+08:00,2026-02-02T21:22:46.050+08:00
6,10.215.173.1,43548,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,2410,1513,25,25,2026-02-02T21:22:45.925+08:00,2026-02-02T21:27:55.514+08:00
6,10.215.173.1,46610,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:22:46.201+08:00,2026-02-02T21:22:46.343+08:00
6,10.215.173.1,40670,35.198.145.38,9081,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,2450,1553,26,26,2026-02-02T21:22:46.205+08:00,2026-02-02T21:27:55.515+08:00
6,10.215.173.1,46626,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:22:46.394+08:00,2026-02-02T21:22:46.536+08:00
17,10.215.173.1,54925,35.198.145.38,5502,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,4552,4631,89,90,2026-02-02T21:22:46.398+08:00,2026-02-02T21:27:55.534+08:00
6,10.215.173.1,46628,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:22:46.716+08:00,2026-02-02T21:22:46.859+08:00
17,10.215.173.1,41747,35.198.145.38,5514,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,4552,4631,89,90,2026-02-02T21:22:46.904+08:00,2026-02-02T21:27:55.539+08:00
6,10.215.173.1,35552,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:22:47.083+08:00,2026-02-02T21:22:47.229+08:00
6,10.215.173.1,35554,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:22:47.543+08:00,2026-02-02T21:22:47.690+08:00
17,10.215.173.1,50501,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,drpf-h67naxx2gb.proxima.nie.easebar.com,85,226,1,1,2026-02-02T21:27:19.927+08:00,2026-02-02T21:27:19.943+08:00
6,10.215.173.1,39726,8.221.190.190,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Error,drpf-h67naxx2gb.proxima.nie.easebar.com,24995,7516,25,25,2026-02-02T21:27:19.951+08:00,2026-02-02T21:29:31.783+08:00
17,10.215.173.1,51750,8.219.58.92,4120,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,59877,745681,695,1089,2026-02-02T21:27:52.680+08:00,2026-02-02T21:33:02.399+08:00
17,10.215.173.1,55557,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,impression.update.easebar.com,75,178,1,1,2026-02-02T21:27:52.686+08:00,2026-02-02T21:27:52.702+08:00
6,10.215.173.1,46850,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:27:52.711+08:00,2026-02-02T21:27:52.744+08:00
6,10.215.173.1,46854,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1225,4987,8,9,2026-02-02T21:27:52.737+08:00,2026-02-02T21:28:56.882+08:00
6,10.215.173.1,46870,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,TLS,Closed,impression.update.easebar.com,180,175,4,4,2026-02-02T21:27:52.923+08:00,2026-02-02T21:27:52.956+08:00
6,10.215.173.1,46878,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,impression.update.easebar.com,1224,3878,8,9,2026-02-02T21:27:52.946+08:00,2026-02-02T21:28:56.883+08:00
17,10.215.173.1,38657,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,audiostatlog.cc.easebar.com,73,134,1,1,2026-02-02T21:27:55.312+08:00,2026-02-02T21:27:55.330+08:00
6,10.215.173.1,36936,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:27:55.334+08:00,2026-02-02T21:27:55.479+08:00
6,10.215.173.1,36948,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:27:55.411+08:00,2026-02-02T21:27:55.557+08:00
6,10.215.173.1,36960,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:27:55.490+08:00,2026-02-02T21:27:55.636+08:00
6,10.215.173.1,36966,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:27:55.569+08:00,2026-02-02T21:27:55.716+08:00
6,10.215.173.1,36970,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:27:56.428+08:00,2026-02-02T21:27:56.573+08:00
6,10.215.173.1,60788,35.198.145.38,9080,10356,Tank Company,com.netease.tankcompany,TCP,Closed,,1690,793,10,10,2026-02-02T21:27:56.437+08:00,2026-02-02T21:29:22.993+08:00
6,10.215.173.1,36978,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,HTTP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:27:56.877+08:00,2026-02-02T21:27:57.019+08:00
17,10.215.173.1,48618,35.198.145.38,5503,10356,Tank Company,com.netease.tankcompany,UDP,Closed,,1843,1775,36,34,2026-02-02T21:27:57.073+08:00,2026-02-02T21:29:23.015+08:00
6,10.215.173.1,52640,34.84.94.246,80,10356,Tank Company,com.netease.tankcompany,TCP,Closed,audiostatlog.cc.easebar.com,140,128,3,3,2026-02-02T21:27:57.804+08:00,2026-02-02T21:27:57.949+08:00
17,10.215.173.1,26191,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:28:02.792+08:00,2026-02-02T21:28:02.808+08:00
17,10.215.173.1,22288,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,178,1,1,2026-02-02T21:28:02.796+08:00,2026-02-02T21:28:02.814+08:00
6,10.215.173.1,53884,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1313,6512,11,10,2026-02-02T21:28:02.853+08:00,2026-02-02T21:28:03.096+08:00
17,10.215.173.1,24465,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T21:28:05.808+08:00,2026-02-02T21:28:05.813+08:00
17,10.215.173.1,65455,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,91,1,1,2026-02-02T21:28:05.811+08:00,2026-02-02T21:28:05.815+08:00
6,10.215.173.1,53892,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6552,8,11,2026-02-02T21:28:05.820+08:00,2026-02-02T21:28:05.948+08:00
6,10.215.173.1,53902,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1313,6472,11,9,2026-02-02T21:28:06.663+08:00,2026-02-02T21:28:07.109+08:00
6,10.215.173.1,59780,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6473,9,9,2026-02-02T21:28:09.632+08:00,2026-02-02T21:28:09.755+08:00
6,10.215.173.1,59782,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1233,6551,9,11,2026-02-02T21:28:13.074+08:00,2026-02-02T21:28:13.178+08:00
17,10.215.173.1,24624,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,131,1,1,2026-02-02T21:28:16.045+08:00,2026-02-02T21:28:16.055+08:00
6,10.215.173.1,59794,23.217.147.202,443,10356,Tank Company,com.netease.tankcompany,HTTPS,Closed,h67naxx2gb.update.easebar.com,1193,6472,8,9,2026-02-02T21:28:16.063+08:00,2026-02-02T21:28:16.184+08:00
17,10.215.173.1,41979,10.215.173.2,53,10356,Tank Company,com.netease.tankcompany,DNS,Closed,h67naxx2gb.update.easebar.com,75,218,1,1,2026-02-02T21:28:25.084+08:00,2026-02-02T21:28:25.100+08:00
